permutation	ES
2514	0.242161894437602
2515	0.115227940624792
2516	0.257492990922465
2517	0.256474491988668
2518	0.299788515204864
2519	0.177990161743118
2520	0.203657931143334
2521	0.261492329176623
2522	0.246221819342645
2523	0.253370712416576
2524	0.234498875814744
2525	0.191499861787348
2526	0.249419188533309
2527	0.274461037576843
2528	0.250267425554243
2529	0.246268198272771
2530	0.280893856588872
2531	0.155987860038352
2532	0.260510851006303
2533	0.154071335121309
2534	0.206439452967399
2535	0.257481489242927
2536	0.12214992974483
2537	0.244166817624866
2538	0.216209357157126
2539	0.17142100379724
2540	0.25410006571435
2541	0.135058378173345
2542	0.201713312130353
2543	0.206110325437654
2544	0.250766539459609
2545	0.272319628018356
2546	0.1798903958906
2547	0.268596603856424
2548	0.210953355461211
2549	0.288037402153063
2550	0.216792316892978
2551	0.337428756769347
2552	0.271961921220359
2553	0.239250554263811
2554	0.284399039865634
2555	0.22429810883938
2556	0.221266591048198
2557	0.26267303397854
2558	0.279040823420848
2559	0.259824480904787
2560	0.198229582935619
2561	0.176167356730524
2562	0.179372686822678
2563	0.269963913635839
2564	0.18892577481495
2565	0.289193331856558
2566	0.244049038332314
2567	0.260201363692279
2568	0.205934685238537
2569	0.236457021774873
2570	0.260862466768577
2571	0.209663848438528
2572	0.249133317047906
2573	0.220418892198525
2574	0.234906132472266
2575	0.182188312639881
2576	0.22778537161545
2577	0.267613847236454
2578	0.207899674146378
2579	0.22625262191199
2580	0.230426460372957
2581	0.172858204793768
2582	0.337165293973987
2583	0.239506115204446
2584	0.161173913335836
2585	0.227148997273921
2586	0.170088523289565
2587	0.332780932112565
2588	0.202731423676251
2589	0.313340488234467
2590	0.233034416497083
2591	0.252478033328948
2592	0.184924790523813
2593	0.225934400118515
2594	0.255954625742552
2595	0.220839514604182
2596	0.262602136931166
2597	0.251062750541117
2598	0.211193810427959
2599	0.210388760023903
2600	0.237967522854996
2601	0.218585265415311
2602	0.228667921077749
2603	0.225009655490043
2604	0.203400557042347
2605	0.262624302426601
2606	0.269447824781074
2607	0.231831828893318
2608	0.214558061558798
2609	0.226527149316237
2610	0.147665586682156
2611	0.290972424804307
2612	0.230117464029003
2613	0.267984743698012
2614	0.280347304787363
2615	0.196061001159795
2616	0.333458202430225
2617	0.224002872215109
2618	0.233820171180399
2619	0.243756714492371
2620	0.128980727236093
2621	0.234639751918423
2622	0.284116590020434
2623	0.191106348557917
2624	0.197207762374059
2625	0.264214878625372
2626	0.184484772854619
2627	0.208913673255547
2628	0.213198655965552
2629	0.242985310785903
2630	0.268484984563245
2631	0.218244161898768
2632	0.22541624579233
2633	0.15795445626007
2634	0.244104880403892
2635	0.170640405997085
2636	0.197780830146749
2637	0.279403547644251
2638	0.246246878354793
2639	0.309712287788917
2640	0.215619914178226
2641	0.254895612253744
2642	0.200921487601127
2643	0.283912974908667
2644	0.210061892548784
2645	0.230662854257202
2646	0.178379755920452
2647	0.176306825763876
2648	0.209300870467899
2649	0.252317475827454
2650	0.236865966279323
2651	0.200050707187219
2652	0.269824157936326
2653	0.265067664652149
2654	0.213440096526971
2655	0.214215392399951
2656	0.24944773861487
2657	0.232995936338096
2658	0.308784508659879
2659	0.291814202419686
2660	0.146115782648877
2661	0.302079893999085
2662	0.284153126229465
2663	0.219498021364672
2664	0.301183951595972
2665	0.25685007007032
2666	0.208330717008964
2667	0.231492072853969
2668	0.179776351863837
2669	0.252699656976504
2670	0.185591135061805
2671	0.218849373568539
2672	0.259674941373611
2673	0.132520058016708
2674	0.222077671823507
2675	0.266478184522003
2676	0.220888562932635
2677	0.281449779162651
2678	0.222803064973629
2679	0.228444049244469
2680	0.239407750165238
2681	0.176350130018121
2682	0.225652548849739
2683	0.217889231514875
2684	0.211001336791077
2685	0.288360672523599
2686	0.208416738424771
2687	0.217732082000781
2688	0.255534771322157
2689	0.229829789736528
2690	0.197442479597692
2691	0.232620033946824
2692	0.257729373904078
2693	0.29297135007913
2694	0.231739262213948
2695	0.251543320441839
2696	0.296051378366167
2697	0.256901552810136
2698	0.256677279093716
2699	0.291008398123251
2700	0.229829441639238
2701	0.205457211559356
2702	0.199278985803187
2703	0.168298110558842
2704	0.274316477344523
2705	0.220373298083063
2706	0.259478062103372
2707	0.217648517990888
2708	0.21983441320312
2709	0.178058395317008
2710	0.220203791653903
2711	0.202459476245344
2712	0.231820506742964
2713	0.266042359336595
2714	0.213868766755487
2715	0.204178747091293
2716	0.193702823833622
2717	0.19446768574415
2718	0.275025962324379
2719	0.127776297774262
2720	0.210252504290856
2721	0.312446597437762
2722	0.286133072034461
2723	0.205924613236399
2724	0.217071147349836
2725	0.186714401359254
2726	0.238876231314258
2727	0.34957727240972
2728	0.211688098252279
2729	0.214693223659706
2730	0.211224143498011
2731	0.256280485061041
2732	0.273307691349503
2733	0.165309865248143
2734	0.333539942999806
2735	0.20418705908679
2736	0.256639147999755
2737	0.197187982408914
2738	0.196999798534581
2739	0.272401212610232
2740	0.263334824773219
2741	0.257174692151063
2742	0.296803785817557
2743	0.270868253794864
2744	0.219204748558421
2745	0.258354259686883
2746	0.231680484198355
2747	0.223468475054817
2748	0.252966725326139
2749	0.252817638313047
2750	0.177689999233067
2751	0.246878183918717
2752	0.224884831818945
2753	0.210670706224635
2754	0.284880397690823
2755	0.219994216421828
2756	0.215271267476677
2757	0.301998138038105
2758	0.182203628572006
2759	0.224680060050433
2760	0.192427342958402
2761	0.18298002043997
2762	0.254528984980252
2763	0.34694540484599
2764	0.281543987390657
2765	0.153554370568863
2766	0.215136613127473
2767	0.272548633766023
2768	0.211774423948741
2769	0.270390208383357
2770	0.181798574355531
2771	0.272186898733179
2772	0.230703856269171
2773	0.184393041234946
2774	0.2019394337408
2775	0.27324102771583
2776	0.272295710364383
2777	0.217409349515376
2778	0.246971413449363
2779	0.195023533718124
2780	0.17603578406371
2781	0.242627276602643
2782	0.273522610360281
2783	0.230776025322607
2784	0.171234928121335
2785	0.231091530239356
2786	0.203545549922455
2787	0.266669453661517
2788	0.245967057641018
2789	0.330172370317527
2790	0.226448158350497
2791	0.305981796316715
2792	0.246016182267684
2793	0.220399171705253
2794	0.214193565332903
2795	0.232192563965413
2796	0.368143472454629
2797	0.233431218194801
2798	0.279785223779822
2799	0.188451010661252
2800	0.172304770620471
2801	0.23430681733334
2802	0.248793595940286
2803	0.26676230787655
2804	0.218931241142704
2805	0.235830854985724
2806	0.182103227502668
2807	0.224967011155323
2808	0.239432105469648
2809	0.28941856730191
2810	0.275619636061926
2811	0.197866831369785
2812	0.356887381663502
2813	0.225099681101565
2814	0.197338084197716
2815	0.226545276396155
2816	0.254043957359054
2817	0.231500748465058
2818	0.224964361212045
2819	0.309069915902545
2820	0.23270489628773
2821	0.233192003292127
2822	0.21736287798808
2823	0.291439938947758
2824	0.274854401225433
2825	0.187465974183582
2826	0.0955686722632301
2827	0.289355084713329
2828	0.274800249620043
2829	0.237764386440247
2830	0.258642280211094
2831	0.20710721812437
2832	0.207601511724475
2833	0.290906598815742
2834	0.233396538268696
2835	0.224597145592467
2836	0.275069952030765
2837	0.196626369363815
2838	0.282026088914853
2839	0.235719896893704
2840	0.284788102066521
2841	0.266849893881162
2842	0.186256058046437
2843	0.356518560351921
2844	0.25087965167258
2845	0.246265339925659
2846	0.203706401206655
2847	0.271557359162119
2848	0.216285370120706
2849	0.210234834693526
2850	0.227346716372201
2851	0.287739658509001
2852	0.214947542733255
2853	0.24269955926295
2854	0.224522009662315
2855	0.247935489151932
2856	0.165787881072511
2857	0.239499224272545
2858	0.320731423542577
2859	0.259200567933207
2860	0.257439971628096
2861	0.30653352561071
2862	0.128057637274836
2863	0.189272313979186
2864	0.282410928910002
2865	0.163106109666522
2866	0.235831709902266
2867	0.192304436185457
2868	0.27152744175947
2869	0.191719723524373
2870	0.209667009563738
2871	0.2464050056074
2872	0.277020633861592
2873	0.220393498058609
2874	0.227878161868127
2875	0.283726105546105
2876	0.204237893703897
2877	0.270745112711772
2878	0.274546110361929
2879	0.313946958430571
2880	0.2553750342434
2881	0.169074068673148
2882	0.197931727650726
2883	0.234357467191618
2884	0.178615527522021
2885	0.246138657815413
2886	0.265592580918273
2887	0.222908658813839
2888	0.228897288162138
2889	0.229396399333709
2890	0.210435273573355
2891	0.153797913867701
2892	0.16198445992807
2893	0.273420472346988
2894	0.273416023739759
2895	0.210638962922845
2896	0.249655051067072
2897	0.230990049200187
2898	0.218339723358716
2899	0.190532112291093
2900	0.194975287104386
2901	0.211204316953793
2902	0.215092973717683
2903	0.249387255987889
2904	0.193286818914641
2905	0.31432701853924
2906	0.215903175734363
2907	0.232031199964478
2908	0.210717523803053
2909	0.26237571805412
2910	0.207038407165837
2911	0.228834085474009
2912	0.228084765619999
2913	0.207011550371025
2914	0.253512012113698
2915	0.242858479087863
2916	0.240698142089537
2917	0.195172298128941
2918	0.188995130055788
2919	0.267558291815642
2920	0.319110119750962
2921	0.253029198017965
2922	0.261046002198757
2923	0.220701361208968
2924	0.26211071481292
2925	0.252947767416467
2926	0.181073910259395
2927	0.228321553266802
2928	0.209154400781912
2929	0.211067712306332
2930	0.242261865600222
2931	0.211165141508468
2932	0.284143571850506
2933	0.257568699299929
2934	0.21575400919829
2935	0.264627560161401
2936	0.221886608976059
2937	0.292806947993556
2938	0.239615693656658
2939	0.201493632986104
2940	0.244665502293089
2941	0.185598472435407
2942	0.179156816356582
2943	0.1987993200914
2944	0.247480627261184
2945	0.216044531408596
2946	0.18626073688165
2947	0.264277261430743
2948	0.233908176051796
2949	0.200846863789378
2950	0.271948843128845
2951	0.207588534445871
2952	0.194051644668261
2953	0.262643878569506
2954	0.251199753885635
2955	0.215009653357432
2956	0.261967893517222
2957	0.184064844307506
2958	0.296681271664554
2959	0.213233473788712
2960	0.231838878063126
2961	0.309758593287866
2962	0.225785184016849
2963	0.260331704060236
2964	0.156214190775286
2965	0.228713193887481
2966	0.214301228069201
2967	0.243580899912785
2968	0.186642179466986
2969	0.218831772711902
2970	0.189759990691169
2971	0.249163492859763
2972	0.258502921612205
2973	0.182242567854238
2974	0.281857513326604
2975	0.244243001581052
2976	0.307689497354691
2977	0.191713826003429
2978	0.23027724659993
2979	0.306534067074925
2980	0.251794212510809
2981	0.175175562436559
2982	0.217010853907109
2983	0.0956747958744268
2984	0.231522766018947
2985	0.226221384039279
2986	0.228206474465605
2987	0.294581211272285
2988	0.244114114563883
2989	0.300060208709437
2990	0.269125078761287
2991	0.261724545369272
2992	0.279933354494239
2993	0.20874411417812
2994	0.151662173999924
2995	0.205987630011179
2996	0.245830669401576
2997	0.29175523292684
2998	0.144947235493503
2999	0.287598324169884
3000	0.193782886653182
3001	0.316516046996811
3002	0.233031834248228
3003	0.268675121916362
3004	0.272857679358354
3005	0.263779690416383
3006	0.239802652195524
3007	0.263009123998526
3008	0.215972352254861
3009	0.191794704545269
3010	0.229870514057298
3011	0.173123257135376
3012	0.246956135468148
3013	0.219353206310754
3014	0.253036097175735
3015	0.310361464397775
3016	0.226732058028651
3017	0.223833727855907
3018	0.204243791484797
3019	0.270716020293924
3020	0.269106364468795
3021	0.206864580696623
3022	0.267834049863375
3023	0.228718301805579
3024	0.178019316136983
3025	0.313592699678421
3026	0.268617038119535
3027	0.229483582015381
3028	0.250944177223745
3029	0.216503135276647
3030	0.21125978178018
3031	0.276166000192743
3032	0.304690016409077
3033	0.279721037439489
3034	0.308835623557509
3035	0.27006829167293
3036	0.237051212398225
3037	0.206052106967873
3038	0.196915344993855
3039	0.276284339522017
3040	0.182664545601214
3041	0.196338217323931
3042	0.240368887367692
3043	0.192321506383304
3044	0.280621294438172
3045	0.245619333789639
3046	0.265443833341589
3047	0.225561510398941
3048	0.211771306351016
3049	0.242742082379373
3050	0.181134819074166
3051	0.264129596616558
3052	0.249739064122354
3053	0.295976730328807
3054	0.270251976117054
3055	0.205314147169983
3056	0.231061194163568
3057	0.27970063719925
3058	0.21216967916321
3059	0.280610129409736
3060	0.297316024475605
3061	0.210053005273343
3062	0.196527299533993
3063	0.256158037534082
3064	0.268605826508032
3065	0.294473118349598
3066	0.220055241741167
3067	0.201579887332922
3068	0.270876762154228
3069	0.196492163220013
3070	0.17733585382478
3071	0.233028170487751
3072	0.22463319501167
3073	0.189958321938109
3074	0.26341438235044
3075	0.22945186963261
3076	0.191990986682139
3077	0.197615080626371
3078	0.292411974543588
3079	0.231359962199312
3080	0.226766572997676
3081	0.232840247966911
3082	0.202797082845903
3083	0.218303929820732
3084	0.277742072049264
3085	0.169774906163688
3086	0.288755113085936
3087	0.227443430707513
3088	0.199192262463166
3089	0.226403445121566
3090	0.239703062667537
3091	0.235024830075916
3092	0.250716638445392
3093	0.186038415548319
3094	0.197224915060214
3095	0.227398860497601
3096	0.211143998973947
3097	0.182500958403149
3098	0.119836592438742
3099	0.200091322791855
3100	0.218600834798225
3101	0.228965884762084
3102	0.222883095395992
3103	0.181627914721346
3104	0.260114671748677
3105	0.290556041551746
3106	0.25281630568069
3107	0.202331781651142
3108	0.248735982885796
3109	0.202790086693206
3110	0.233200965993876
3111	0.229506765782138
3112	0.281470548714478
3113	0.167490477454723
3114	0.237175282674871
3115	0.30263313374885
3116	0.189047572625051
3117	0.208378093758174
3118	0.198972350878242
3119	0.224091237595886
3120	0.241495841398129
3121	0.222599642711662
3122	0.237082552200374
3123	0.302629316481427
3124	0.193542084691036
3125	0.189138983939269
3126	0.238212517748699
3127	0.177361851257337
3128	0.287928141717593
3129	0.223594892423692
3130	0.252246517680061
3131	0.214946657915429
3132	0.194808707946181
3133	0.217746245748881
3134	0.199321552586371
3135	0.223545776821272
3136	0.220124196215977
3137	0.236268345847564
3138	0.20978218226289
3139	0.25113383023973
3140	0.142315634880817
3141	0.189527552203125
3142	0.21834326981398
3143	0.210655805757191
3144	0.304149165162966
3145	0.213989493991012
3146	0.215444733522328
3147	0.284095131930653
3148	0.210700978819429
3149	0.193205169614299
3150	0.235921868413136
3151	0.277833034254608
3152	0.217440598687353
3153	0.196782954376911
3154	0.297376520018781
3155	0.249530907759744
3156	0.349271395898142
3157	0.256686819164571
3158	0.246150331933527
3159	0.294382840336829
3160	0.205625478430411
3161	0.204636440701653
3162	0.256047184343324
3163	0.293457560028631
3164	0.306691798192869
3165	0.252052676586256
3166	0.251689202266822
3167	0.186564906862757
3168	0.250771060711959
3169	0.278730915270751
3170	0.161575623219316
3171	0.168661495366418
3172	0.186893553096587
3173	0.229969184178718
3174	0.245447732874113
3175	0.272401752073403
3176	0.179075456941056
3177	0.261540514923717
3178	0.192292980720435
3179	0.232916473783201
3180	0.324248635449185
3181	0.184107192426206
3182	0.261916731356716
3183	0.208674237983956
3184	0.251905638733928
3185	0.234058127205554
3186	0.21395436513472
3187	0.254267959433492
3188	0.291739473336011
3189	0.208155759147458
3190	0.278844717757631
3191	0.179624721113775
3192	0.288951985228313
3193	0.182022846157147
3194	0.271240386136248
3195	0.236397608086693
3196	0.307427363952403
3197	0.220903726792194
3198	0.221212536855036
3199	0.216919964120096
3200	0.197984203214696
3201	0.273794906910881
3202	0.286333216011161
3203	0.15405165303571
3204	0.197566923653556
3205	0.173528926032994
3206	0.19254128191104
3207	0.195049864028433
3208	0.216525317287777
3209	0.235143356838757
3210	0.265308991411164
3211	0.277458962514561
3212	0.241640675430162
3213	0.168923647640194
3214	0.252303008042122
3215	0.296265065511142
3216	0.206692113493777
3217	0.156980078007103
3218	0.232373357838486
3219	0.20704501592753
3220	0.237180989363843
3221	0.214390492010617
3222	0.235139195637439
3223	0.233456170313696
3224	0.259304739779183
3225	0.208798167569361
3226	0.210739455702761
3227	0.249093027316729
3228	0.247762294800749
3229	0.227507050544991
3230	0.269963705437531
3231	0.252627133013572
3232	0.266731043649942
3233	0.210277745628207
3234	0.203122679031308
3235	0.284690722725705
3236	0.198957331537689
3237	0.226472321646144
3238	0.186503206058438
3239	0.25490883826319
3240	0.224349846048442
3241	0.23231655714807
3242	0.151178371047811
3243	0.339766209653428
3244	0.217146249046382
3245	0.282678251581098
3246	0.243803110232707
3247	0.240288405572896
3248	0.263653040900198
3249	0.259940043780027
3250	0.172767878827774
3251	0.133329767356429
3252	0.265483260524535
3253	0.25436895537628
3254	0.24306249705039
3255	0.194201121117794
3256	0.227314632693322
3257	0.234504222051273
3258	0.240920950303849
3259	0.279927696358392
3260	0.260880204895645
3261	0.196000248061209
3262	0.272388645138313
3263	0.179479637038053
3264	0.294081835424512
3265	0.234673907358655
3266	0.267595291738655
3267	0.189084032358471
3268	0.215121170239277
3269	0.243699506880447
3270	0.253179799599663
3271	0.255970892037138
3272	0.193645422592027
3273	0.210986694513411
3274	0.307784466141376
3275	0.197465063968666
3276	0.271843584526247
3277	0.248768557758172
3278	0.252147833810153
3279	0.219662007466023
3280	0.248602055352043
3281	0.217163608592111
3282	0.219396174426051
3283	0.261996617430856
3284	0.233135250366334
3285	0.291587194659062
3286	0.236108046813638
3287	0.16199564346959
3288	0.240252510614199
3289	0.304639952247789
3290	0.189814113679227
3291	0.281071431381972
3292	0.276073538392948
3293	0.198151766477006
3294	0.21076673521667
3295	0.257175376926245
3296	0.186222073877558
3297	0.302674863040626
3298	0.188638528968133
3299	0.314616207746799
3300	0.248126487824145
3301	0.274706696503414
3302	0.299117770977071
3303	0.233881110083305
3304	0.267819403022129
3305	0.256595991581036
3306	0.26295804935466
3307	0.285792143322621
3308	0.252542770415811
3309	0.272162160830969
3310	0.262003808159503
3311	0.25085258044299
3312	0.266021081016257
3313	0.199692255719244
3314	0.191268716051571
3315	0.16480939944526
3316	0.173484384572863
3317	0.264211988889684
3318	0.248969471574375
3319	0.210404864848285
3320	0.206431673184632
3321	0.254471201642284
3322	0.239313328391864
3323	0.254601921878626
3324	0.231509908912217
3325	0.181327510732336
3326	0.336607485096429
3327	0.210069741978668
3328	0.249499832728451
3329	0.216655524259638
3330	0.207683078257079
3331	0.185988484041765
3332	0.300388510297419
3333	0.170252004669149
3334	0.255439486750851
3335	0.213292702041274
3336	0.248432434025233
3337	0.210776171854158
3338	0.267633596286877
3339	0.247828878201394
3340	0.23666498795692
3341	0.216080829564853
3342	0.208309272183829
3343	0.183042732020054
3344	0.20814097281133
3345	0.215906994417272
3346	0.284239585735325
3347	0.218116888528945
3348	0.200235663480074
3349	0.329788050528999
3350	0.314544837387287
3351	0.251701496017724
3352	0.266315435259095
3353	0.263183546530416
3354	0.25857349248197
3355	0.227327758484073
3356	0.195920368673174
3357	0.193576945338504
3358	0.265709454892867
3359	0.196081552375441
3360	0.323487441093018
3361	0.20684476131464
3362	0.213910598578074
3363	0.187971141745225
3364	0.177638664352669
3365	0.238825251906297
3366	0.206370010992493
3367	0.221598660094852
3368	0.241268307407756
3369	0.257180797162133
3370	0.23637158148764
3371	0.228364110027955
3372	0.189832403012312
3373	0.175096874947646
3374	0.207450018247394
3375	0.183326585366579
3376	0.279371851501507
3377	0.239014179996498
3378	0.251505258940834
3379	0.22850051445356
3380	0.156552218787376
3381	0.172373221020171
3382	0.210397366318563
3383	0.179528949457284
3384	0.286648679414878
3385	0.150806711571051
3386	0.272287068711968
3387	0.17804494579693
3388	0.195556075536194
3389	0.174100691568572
3390	0.28607989750984
3391	0.216773841637634
3392	0.263600205314104
3393	0.271819551535336
3394	0.3055333182111
3395	0.379547265180724
3396	0.224276240002409
3397	0.259032839448872
3398	0.27949843893297
3399	0.159592931832411
3400	0.206746206882511
3401	0.175075774955623
3402	0.181095230749123
3403	0.242085627472858
3404	0.224921134540034
3405	0.205386898952985
3406	0.245635291737116
3407	0.233153861273603
3408	0.162417479988566
3409	0.24445314763289
3410	0.28451268340531
3411	0.182106212324612
3412	0.234401518766472
3413	0.236820711355948
3414	0.271178804491901
3415	0.261599050646087
3416	0.246614148972071
3417	0.206361137014336
3418	0.322763198824956
3419	0.22194935274895
3420	0.222697598032105
3421	0.27637742201458
3422	0.229400301193315
3423	0.222605853169459
3424	0.230872384634773
3425	0.246225902944732
3426	0.24258888362262
3427	0.181277208415856
3428	0.255990689699775
3429	0.326670270144734
3430	0.226614058004632
3431	0.208720303805167
3432	0.234579777042743
3433	0.217785323062932
3434	0.134874816638557
3435	0.240447879698352
3436	0.25627494209245
3437	0.226606380103052
3438	0.22898014787458
3439	0.248064857614875
3440	0.150873378254926
3441	0.25846628366518
3442	0.232211693230355
3443	0.25430323910305
3444	0.187888698907356
3445	0.20819772938217
3446	0.225383887259699
3447	0.247181465742244
3448	0.224109339983263
3449	0.23705162772708
3450	0.254375048959663
3451	0.219844840776551
3452	0.167350544460572
3453	0.28297760829261
3454	0.273794767806697
3455	0.365865569566895
3456	0.263576159413972
3457	0.231710548606765
3458	0.192719872221748
3459	0.26512829165818
3460	0.225337034187092
3461	0.248766736849835
3462	0.210830105334208
3463	0.208691242372163
3464	0.202231339492286
3465	0.244443989265476
3466	0.199327132821015
3467	0.275986883951877
3468	0.201951099030706
3469	0.27079097869534
3470	0.202227480616062
3471	0.214014481491543
3472	0.122038247050312
3473	0.209646040689628
3474	0.269132570607661
3475	0.258350599950483
3476	0.260701598582864
3477	0.240854385686005
3478	0.269139324696162
3479	0.22126072931143
3480	0.130598575336899
3481	0.205394092544813
3482	0.255481668999814
3483	0.244853339582111
3484	0.191340148331779
3485	0.233459168235359
3486	0.188133884171772
3487	0.224338026485035
3488	0.257045132193924
3489	0.189316093575977
3490	0.288747728540513
3491	0.200967244504485
3492	0.276624100628355
3493	0.311522348982099
3494	0.148814748768258
3495	0.196938821867705
3496	0.137367756886983
3497	0.229574937708581
3498	0.257310409240633
3499	0.189968456897916
3500	0.141146824867466
3501	0.174389105917824
3502	0.241508745972745
3503	0.285875826644009
3504	0.266022659157696
3505	0.188401939203604
3506	0.31023551908554
3507	0.181053864633847
3508	0.205430188067705
3509	0.19374206311487
3510	0.21929864334829
3511	0.312327571800635
3512	0.290888335973618
3513	0.231769403374461
3514	0.204893876254208
3515	0.2669935117044
3516	0.181224126240637
3517	0.16146585533417
3518	0.174057087272778
3519	0.237287015123462
3520	0.17162375363445
3521	0.284213147048585
3522	0.243352117575525
3523	0.223593855083738
3524	0.202972042967287
3525	0.191977675254074
3526	0.19537437743553
3527	0.221736427634049
3528	0.1954106478697
3529	0.206491029379836
3530	0.315252014032104
3531	0.266165302113597
3532	0.271091930282684
3533	0.255919556899193
3534	0.169616762341934
3535	0.31817498387525
3536	0.303866638774856
3537	0.270759038061088
3538	0.303151526397621
3539	0.239597893326914
3540	0.216498670584468
3541	0.265910924705314
3542	0.190138369722746
3543	0.297497877717762
3544	0.219149459515565
3545	0.243236031635187
3546	0.273391628501237
3547	0.169190364729772
3548	0.277867011267384
3549	0.261930471969528
3550	0.214269188825852
3551	0.33689273546472
3552	0.187857043568001
3553	0.231978907922378
3554	0.241024917396674
3555	0.194533081311726
3556	0.231443667153081
3557	0.211317123830462
3558	0.228048273787178
3559	0.278144113159099
3560	0.185148085464167
3561	0.183344171563525
3562	0.254810661962251
3563	0.183655063597918
3564	0.197926885746598
3565	0.268587752367718
3566	0.249911887427356
3567	0.17612928090172
3568	0.145105209675123
3569	0.340773283555776
3570	0.225434019756237
3571	0.228933240928449
3572	0.226881327196486
3573	0.229347937598655
3574	0.248457959789415
3575	0.231720751365243
3576	0.229199195653764
3577	0.221441258583631
3578	0.181872820148267
3579	0.185746216892977
3580	0.235045428264144
3581	0.32439831834022
3582	0.130338170966625
3583	0.169535082460388
3584	0.258285798711597
3585	0.152833212878236
3586	0.163622013376667
3587	0.200447058551112
3588	0.204571026978962
3589	0.193879818338383
3590	0.230456072795231
3591	0.190389297449942
3592	0.253104881166887
3593	0.226255669660128
3594	0.263390826889825
3595	0.241025371461787
3596	0.262280715484419
3597	0.187547134550828
3598	0.227040182744231
3599	0.265769276726395
3600	0.260718804629261
3601	0.184911338935052
3602	0.214602348806806
3603	0.237301774173917
3604	0.231371000113087
3605	0.282486888738824
3606	0.239040201910413
3607	0.230025076694847
3608	0.208666099991656
3609	0.268349101023751
3610	0.216654458744867
3611	0.23435532531496
3612	0.258415791660665
3613	0.218437090646585
3614	0.217636411203309
3615	0.217262051412382
3616	0.304896244864161
3617	0.172245023873301
3618	0.257339777543651
3619	0.241959894131781
3620	0.235211012769743
3621	0.229359308596387
3622	0.318420501824076
3623	0.172126071419051
3624	0.237848806026564
3625	0.23030443768329
3626	0.258674325965893
3627	0.200620064825297
3628	0.337886565534005
3629	0.232052166813779
3630	0.174848528662971
3631	0.251799106658944
3632	0.229392412441892
3633	0.214304062106543
3634	0.238625390381954
3635	0.242364304284319
3636	0.252453737369642
3637	0.261932132149558
3638	0.220489736042298
3639	0.24021734816961
3640	0.219008883419903
3641	0.261095759725763
3642	0.251696321110389
3643	0.244974276580828
3644	0.254161840250716
3645	0.215010039983305
3646	0.199483827108658
3647	0.216675114087879
3648	0.273448406734338
3649	0.259723492639994
3650	0.250454419949493
3651	0.205268563411229
3652	0.175469012732672
3653	0.215458176966906
3654	0.18397936129361
3655	0.270608131608044
3656	0.280592973466412
3657	0.21456698044165
3658	0.198297133689007
3659	0.243230498840364
3660	0.207124929455061
3661	0.159998663724623
3662	0.180402401644182
3663	0.215259466967069
3664	0.191970271893601
3665	0.272947470071623
3666	0.202595347762886
3667	0.23339010468115
3668	0.216435666433406
3669	0.264611330538773
3670	0.171516823340028
3671	0.198062751645974
3672	0.21234694633451
3673	0.212029447474345
3674	0.254370537363823
3675	0.204045439702632
3676	0.296411133963376
3677	0.273953874890106
3678	0.276448015311709
3679	0.253548887973259
3680	0.206562262295951
3681	0.286586168996748
3682	0.279532641266155
3683	0.246641725396916
3684	0.195996112073926
3685	0.244223631099291
3686	0.264345361952172
3687	0.201545553267132
3688	0.224500202810794
3689	0.22914079596456
3690	0.137460915856617
3691	0.193829549696287
3692	0.353944539247156
3693	0.251193848400492
3694	0.241571700812643
3695	0.198149214008639
3696	0.172020262553361
3697	0.219825754615733
3698	0.212060977064104
3699	0.210550316665658
3700	0.2561154134789
3701	0.336412520254976
3702	0.200486080167021
3703	0.279449887109348
3704	0.275063525400094
3705	0.269724973611258
3706	0.245292790700685
3707	0.220139598936159
3708	0.239049189148262
3709	0.243961560750111
3710	0.257663455148015
3711	0.25141004481205
3712	0.209196380521069
3713	0.270803685348543
3714	0.304315151517617
3715	0.215956976840738
3716	0.278055882653581
3717	0.231005817072372
3718	0.220852952150202
3719	0.221935437382539
3720	0.183676153766597
3721	0.230255325914188
3722	0.241123333516939
3723	0.170924410859105
3724	0.257772039039066
3725	0.137557135058603
3726	0.229902359385324
3727	0.17567911286565
3728	0.217808249988496
3729	0.200174924663539
3730	0.290090822835005
3731	0.309711655396805
3732	0.226732665947803
3733	0.231384057705777
3734	0.248354990127385
3735	0.250052336247346
3736	0.240819333199261
3737	0.211274594706183
3738	0.19979113869004
3739	0.15836504863959
3740	0.271714408940559
3741	0.297050979320469
3742	0.278843925265508
3743	0.228021927636749
3744	0.231762451483324
3745	0.18332141864474
3746	0.188829905326435
3747	0.187201558463662
3748	0.168448951727504
3749	0.184651871075364
3750	0.269897563835904
3751	0.244681874229525
3752	0.214312578780854
3753	0.32317442914072
3754	0.229605997166451
3755	0.223537929959794
3756	0.14219151182907
3757	0.18705766257291
3758	0.221505205227118
3759	0.292399099358696
3760	0.261465685603791
3761	0.236944598963764
3762	0.272880575386083
3763	0.281981237826956
3764	0.150345760486326
3765	0.271084738329414
3766	0.232909649887361
3767	0.197010954178698
3768	0.150377345750563
3769	0.244949831660652
3770	0.256711213065327
3771	0.268003364525465
3772	0.278601017105098
3773	0.2405084063981
3774	0.195082627708163
3775	0.205734933034063
3776	0.258175511459888
3777	0.237718608993718
3778	0.207168365637404
3779	0.25374305989397
3780	0.230444824297653
3781	0.191967679579765
3782	0.269394532581598
3783	0.15049433664913
3784	0.182241821789284
